주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급접수시작일,특별공급접수종료일,해당지역1순위접수시작일,해당지역1순위접수종료일,경기지역1순위접수시작일,경기지역1순위접수종료일,기타지역1순위접수시작일,기타지역1순위접수종료일,해당지역2순위접수시작일,해당지역2순위접수종료일,경기지역2순위접수시작일,경기지역2순위접수종료일,기타지역2순위접수시작일,기타지역2순위접수종료일,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명_시공사,문의처,사업주체명_시행사,입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,모집공고홈페이지주소,주택형,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점,정제된주택명,공급위치 by 주택명
2024000604,2024000604,e편한세상 일산 메이포레 3단지,1,APT,1,민영,0,분양주택,410,경기,10304,경기도 고양시 일산동구 풍동 852번지 일원,35,2024-11-07,2024-11-19,2024-11-21,2024-11-19,2024-11-19,2024-11-20,2024-11-20,,,2024-11-20,2024-11-20,2024-11-21,2024-11-21,,,2024-11-21,2024-11-21,2024-11-27,2024-12-10,2024-12-12,https://www.elife.co.kr,디엘이앤씨(주),15512269,식사풍동3단지지역주택조합,202703,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000604&pblancNo=2024000604,059.7591A,15,1순위,해당지역,113,7.53,50,69,55.83,경기 e편한세상 일산 메이포레 3단지,경기 고양시 일산동구 풍동 852
2024000646,2024000646,문산역3차 동문 디 이스트 센트럴,1,APT,1,민영,0,분양주택,410,경기,10821,경기도 파주시 문산읍 문산리 81-61번지 일원,748,2024-11-07,2024-11-18,2024-11-20,2024-11-18,2024-11-18,2024-11-19,2024-11-19,,,2024-11-19,2024-11-19,2024-11-20,2024-11-20,,,2024-11-20,2024-11-20,2024-11-26,2024-12-09,2024-12-11,http://paju3-dmapt.co.kr,동문건설(주),0316517733,파주문산3리지구 주택재개발정비사업조합,202711,N,N,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000646&pblancNo=2024000646,059.4780A,264,1순위,해당지역,29,(△235),-,-,-,경기 문산역3차 동문 디 이스트 센트럴,경기 파주시 문산읍 문산리 81-61
2024000603,2024000603,e편한세상 일산 메이포레 1단지,1,APT,1,민영,0,분양주택,410,경기,10308,경기도 고양시 일산동구 풍동 822번지 일원,112,2024-11-07,2024-11-19,2024-11-21,2024-11-19,2024-11-19,2024-11-20,2024-11-20,,,2024-11-20,2024-11-20,2024-11-21,2024-11-21,,,2024-11-21,2024-11-21,2024-11-28,2024-12-10,2024-12-12,https://www.elife.co.kr/,디엘이앤씨(주),15512269,식사풍동1단지지역주택조합,202703,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000603&pblancNo=2024000603,084.5220A,57,1순위,해당지역,122,2.14,37,64,47.43,경기 e편한세상 일산 메이포레 1단지,경기 고양시 일산동구 풍동 822
2024000595,2024000595,평택 브레인시티 한신더휴,1,APT,1,민영,0,분양주택,410,경기,17742,경기도 평택시 장안동 평택브레인시티 일반산업단지 공동 7BL,991,2024-11-01,2024-11-11,2024-11-13,2024-11-11,2024-11-11,2024-11-12,2024-11-12,2024-11-12,2024-11-12,2024-11-12,2024-11-12,2024-11-13,2024-11-13,2024-11-13,2024-11-13,2024-11-13,2024-11-13,2024-11-19,2024-11-30,2024-12-02,http://pt-thehue.com/,한신공영(주),18995833,한신브레인시티피에프브이(주),202801,N,N,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000595&pblancNo=2024000595,059.8712A,103,1순위,해당지역,89,2.87,45,65,51.69,경기 평택 브레인시티 한신더휴,경기 평택시 장안동 28-2
2024000631,2024000631,검단신도시 푸르지오 더 파크,1,APT,1,민영,0,분양주택,400,인천,22642,인천광역시 서구 검단신도시 AA28BL(마전동),919,2024-10-31,2024-11-11,2024-11-13,2024-11-11,2024-11-11,2024-11-12,2024-11-12,,,2024-11-12,2024-11-12,2024-11-13,2024-11-13,,,2024-11-13,2024-11-13,2024-11-20,2024-12-02,2024-12-05,https://www.prugio.com/ht/2024/geomdan,주식회사 대우건설 ,16682060,주식회사 하나자산신탁,202712,N,N,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000631&pblancNo=2024000631,084.9277A,120,1순위,해당지역,232,3.87,38,68,48.28,인천 검단신도시 푸르지오 더 파크,인천 서구 마전동 산 128-6
2024000637,2024000637,곤지암역 제일풍경채,1,APT,1,민영,0,분양주택,410,경기,12801,경기도 광주시 곤지암읍 곤지암리636번지(곤지암역세권  A1-1블록),565,2024-10-31,2024-11-11,2024-11-13,2024-11-11,2024-11-11,2024-11-12,2024-11-12,,,2024-11-12,2024-11-12,2024-11-13,2024-11-13,,,2024-11-13,2024-11-13,2024-11-21,2024-12-02,2024-12-04,https://www.jeil-gs.co.kr,제일건설(주),15771299,신영부동산신탁 주식회사,202708,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000637&pblancNo=2024000637,059.8372A,78,1순위,해당지역,400,5.13,48,69,53.84,경기 곤지암역 제일풍경채,경기 광주시 곤지암읍 곤지암리 636
2024000609,2024000609,이천 중리지구 A-2블록 신안인스빌 퍼스티지,1,APT,1,민영,0,분양주택,410,경기,17380,경기도 이천시 증일동 중리택지개발지구 A2블록,523,2024-10-31,2024-11-11,2024-11-13,2024-11-11,2024-11-11,2024-11-12,2024-11-12,,,2024-11-12,2024-11-12,2024-11-13,2024-11-13,,,2024-11-13,2024-11-13,2024-11-20,2024-12-02,2024-12-04,http://icheon.ensvil.com/,(주)신안,0316356305,(주)관악,202611,N,N,Y,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000609&pblancNo=2024000609,059.7622A,320,1순위,해당지역,136,(△184),-,-,-,경기 이천 중리지구 신안인스빌 퍼스티지,경기 이천시 증일동 23
2024000602,2024000602,광명 유승한내들 라포레,1,APT,1,민영,0,분양주택,410,경기,14332,경기도 광명시 소하동 380-1,444,2024-10-31,2024-11-11,2024-11-13,2024-11-11,2024-11-11,2024-11-12,2024-11-12,,,2024-11-12,2024-11-12,2024-11-13,2024-11-13,,,2024-11-13,2024-11-13,2024-11-19,2024-12-02,2024-12-04,https://gm.hndapt.co.kr,(주)유승종합건설,15510444,(주)유승종합건설,202711,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000602&pblancNo=2024000602,083.4952A,153,1순위,해당지역,22,(△131),-,-,-,경기 광명 유승한내들 라포레,경기 광명시 소하동 380-1
2024000621,2024000621,덕계역 한신더휴 포레스트,1,APT,1,민영,0,분양주택,410,경기,11445,경기도 양주시 덕계동 707-1번지 일원,724,2024-10-25,2024-11-04,2024-11-06,2024-11-04,2024-11-04,2024-11-05,2024-11-05,,,2024-11-05,2024-11-05,2024-11-06,2024-11-06,,,2024-11-06,2024-11-06,2024-11-13,2024-11-25,2024-11-27,https://dg-thehue.com/,한신공영 주식회사,18003488,한국자산신탁(주),202712,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000621&pblancNo=2024000621,075.8553,65,1순위,해당지역,5,(△60),-,-,-,경기 덕계역 한신더휴 포레스트,경기 양주시 덕계동 707-1
2024000600,2024000600,VIORR(비오르),1,APT,1,민영,0,분양주택,100,서울,5327,"서울특별시 강동구 천호동 356, 356-1번지",53,2024-10-24,2024-11-04,2024-11-06,2024-11-04,2024-11-04,2024-11-05,2024-11-05,,,2024-11-05,2024-11-05,2024-11-06,2024-11-06,,,2024-11-06,2024-11-06,2024-11-12,2024-11-25,2024-11-27,https://www.viorr.co.kr/,(주)대성건설,18997727,케이비부동산신탁(주),202605,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000600&pblancNo=2024000600,059.3518A,5,1순위,해당지역,82,16.40,54,55,54.5,서울 VIORR,서울 강동구 천호동 356
2024000526,2024000526,힐스테이트 평택역센트럴시티,1,APT,1,민영,0,분양주택,410,경기,17913,경기도 평택시 합정동 835번지 일원,599,2024-10-24,2024-11-05,2024-11-07,2024-11-05,2024-11-05,2024-11-06,2024-11-06,,,2024-11-06,2024-11-06,2024-11-07,2024-11-07,,,2024-11-07,2024-11-07,2024-11-13,2024-11-25,2024-11-27,https://hillstate.co.kr/s/ptcentralcity,현대건설(주),0316922731,합정주공835번지일대주택재건축 정비사업 조합,202801,N,N,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000526&pblancNo=2024000526,045.9500,26,1순위,해당지역,5,(△21),-,-,-,경기 힐스테이트 평택역센트럴시티,경기 평택시 합정동 835
2024000407,2024000407,의왕고천지구 대방 디에트르 센트럴(B1BL),1,APT,1,민영,0,분양주택,410,경기,16077,경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),492,2024-10-24,2024-11-04,2024-11-06,2024-11-04,2024-11-04,2024-11-05,2024-11-05,,,2024-11-05,2024-11-05,2024-11-06,2024-11-06,,,2024-11-06,2024-11-06,2024-11-14,2024-11-25,2024-11-27,http://www.detre-eg.co.kr,대방건설 주식회사,16885515,대방이엔씨 주식회사,202510,N,N,Y,N,Y,N,Y,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000407&pblancNo=2024000407,084.9705A,39,1순위,해당지역,124,3.18,22,58,36.43,경기 의왕고천지구 대방 디에트르 센트럴,경기 의왕시 고천동 189-2
2024000593,2024000593,양주역 푸르지오 센터파크,1,APT,1,민영,0,분양주택,410,경기,11501,경기도 양주시 남방동 600번지 (양주역세권 도시개발사업 지구단위계획 내 공동5(a1) 블록),1172,2024-10-18,2024-10-28,2024-10-30,2024-10-28,2024-10-28,2024-10-29,2024-10-29,,,2024-10-29,2024-10-29,2024-10-30,2024-10-30,,,2024-10-30,2024-10-30,2024-11-05,2024-11-18,2024-11-20,https://www.prugio.com/ht/2024/yangju/,(주)대우건설,15993040,(주)대우건설,202802,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000593&pblancNo=2024000593,059.4915A,257,1순위,해당지역,654,2.54,38,74,50.23,경기 양주역 푸르지오 센터파크,경기 양주시 남방동 600
2024000591,2024000591,오산세교 힐데스하임(A20블록)(본청약),1,APT,1,민영,0,분양주택,410,경기,18104,경기도 오산시 벌음동 149 일원(오산세교2지구 A20블록),679,2024-10-18,2024-10-28,2024-10-30,2024-10-28,2024-10-28,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-10-30,2024-10-30,2024-10-30,2024-10-30,2024-10-30,2024-10-30,2024-11-06,2024-11-18,2024-11-20,https://오산세교힐데스하임.com,(주)원건설,18116110,(주)원건설산업,202702,N,N,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000591&pblancNo=2024000591,069.7058A,88,1순위,해당지역,30,1.15,-,-,-,경기 오산세교 힐데스하임,경기 오산시 벌음동 160
2024000622,2024000622,오산세교 우미 린 센트럴시티(A-14블록)(본청약),1,APT,1,민영,0,분양주택,410,경기,18127,경기도 오산시 탑동 148번지(오산세교2지구 A-14블록),1136,2024-10-18,2024-10-28,2024-10-30,2024-10-28,2024-10-28,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-10-30,2024-10-30,2024-10-30,2024-10-30,2024-10-30,2024-10-30,2024-11-05,2024-11-17,2024-11-20,https://os2.lynn.co.kr/,우미건설(주),0319571600,우미건설(주),202511,N,N,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000622&pblancNo=2024000622,059.9884A,81,1순위,해당지역,34,1.42,27,55,34.09,경기 오산세교 우미 린 센트럴시티,경기 오산시 탑동 148
2024000592,2024000592,성남판교 산운마을9단지 대방노블랜드 아파트 우선 분양전환 후 잔여세대,1,APT,3,국민,0,분양주택,410,경기,13462,경기도 성남시 분당구 산운로 126 (산운마을9단지),3,2024-10-17,2024-10-28,2024-10-29,,,2024-10-28,2024-10-28,2024-10-28,2024-10-28,2024-10-28,2024-10-28,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-10-29,2024-11-04,2024-11-15,2024-11-19,,대방건설 주식회사,15777347,대방건설 주식회사,202412,N,N,N,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000592&pblancNo=2024000592,059.9300,1,1순위,해당지역,446,446.00,,,,경기 성남판교 산운마을9단지 대방노블랜드 아파트,
2024000585,2024000585,두산위브 더센트럴 부평,1,APT,1,민영,0,분양주택,400,인천,21318,인천광역시 부평구 삼산동 191번지 일원,141,2024-10-11,2024-10-21,2024-10-23,2024-10-21,2024-10-21,2024-10-22,2024-10-22,,,2024-10-22,2024-10-22,2024-10-23,2024-10-23,,,2024-10-23,2024-10-23,2024-10-29,2024-11-11,2024-11-13,https://www.두산위브더센트럴부평.com,두산건설 주식회사,15220125,삼산대보아파트구역주택재건축정비사업조합,202804,N,N,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000585&pblancNo=2024000585,050.6837,10,1순위,해당지역,15,1.50,25,42,32.75,인천 두산위브 더센트럴 부평,인천 부평구 삼산동 191
2024000597,2024000597,수원 비셀토64,1,APT,1,민영,0,분양주택,410,경기,16269,경기도 수원시 영화동 271-7 외 9번지,64,2024-10-11,2024-10-21,2024-10-23,2024-10-21,2024-10-21,2024-10-22,2024-10-22,,,2024-10-22,2024-10-22,2024-10-23,2024-10-23,,,2024-10-23,2024-10-23,2024-10-29,2024-11-11,2024-11-13,http://www.비셀토64.com,(주)대명종합건설,0312580064,코리아신탁(주),202412,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000597&pblancNo=2024000597,060.9590,5,1순위,해당지역,6,1.20,36,45,40.5,경기 수원 비셀토64,경기 수원시 장안구 영화동 271-7
2024000557,2024000557,청평 수자인 더퍼스트,1,APT,1,민영,0,분양주택,410,경기,12451,경기도 가평군 청평면 청평리 산81-18번지 일원,551,2024-10-11,2024-10-21,2024-10-23,2024-10-21,2024-10-21,2024-10-22,2024-10-22,,,2024-10-22,2024-10-22,2024-10-23,2024-10-23,,,2024-10-23,2024-10-23,2024-10-29,2024-11-11,2024-11-13,https://www.sujain-chungpyong.co.kr,주식회사 한양,15512338,대한토지신탁주식회사,202709,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000557&pblancNo=2024000557,059.8539,41,1순위,해당지역,5,(△36),-,-,-,경기 청평 수자인 더퍼스트,경기 가평군 청평면 청평리 산 81-18
2024000361,2024000361,힐스테이트 오산더클래스,1,APT,1,민영,0,분양주택,410,경기,18101,경기도 오산시 양산동 10-2번지 일원,970,2024-10-11,2024-10-21,2024-10-23,2024-10-21,2024-10-21,2024-10-22,2024-10-22,,,2024-10-22,2024-10-22,2024-10-23,2024-10-23,,,2024-10-23,2024-10-23,2024-10-29,2024-11-11,2024-11-13,https://www.hillstate-hec.co.kr/SALE/235/main/index,현대엔지니어링(주),16600970,신영부동산신탁 주식회사,202708,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000361&pblancNo=2024000361,084.8484A,660,1순위,해당지역,104,(△556),-,-,-,경기 힐스테이트 오산더클래스,경기 오산시 양산동 10-2
2024000590,2024000590,잠실 래미안아이파크,1,APT,1,민영,0,분양주택,100,서울,5508,서울특별시 송파구 신천동 20-4번지 일대,589,2024-10-11,2024-10-21,2024-10-24,2024-10-21,2024-10-21,2024-10-22,2024-10-22,,,2024-10-23,2024-10-23,2024-10-24,2024-10-24,,,2024-10-24,2024-10-24,2024-10-30,2024-11-12,2024-11-15,https://www.raemian.co.kr,"삼성물산(주), 에이치디씨현대산업개발(주)",024073069,잠실진주아파트 주택재건축정비사업조합,202512,Y,Y,Y,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000590&pblancNo=2024000590,043.7300,70,1순위,해당지역,"10,101",144.30,69,74,69.86,서울 잠실 래미안아이파크,서울 송파구 신천동 20-4
2024000594,2024000594,래미안 센트리폴(3BL),1,APT,1,민영,0,분양주택,400,인천,21900,인천광역시 연수구 옥련동 송도역세권 도시개발구역 A3블록,1024,2024-10-11,2024-10-21,2024-10-23,2024-10-21,2024-10-21,2024-10-22,2024-10-22,,,2024-10-22,2024-10-22,2024-10-23,2024-10-23,,,2024-10-23,2024-10-23,2024-10-29,2024-11-09,2024-11-11,https://www.raemian.co.kr,삼성물산(주),0328342549,삼성물산(주),202712,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000594&pblancNo=2024000594,059.9200A,47,1순위,해당지역,"2,065",43.94,61,78,64.74,인천 래미안 센트리폴,인천 연수구 옥련동 104
2024000580,2024000580,자라섬 수자인 리버페스타,1,APT,1,민영,0,분양주택,410,경기,12422,경기도 가평군 가평읍 달전리 284-7번지 일원,381,2024-10-04,2024-10-14,2024-10-16,2024-10-14,2024-10-14,2024-10-15,2024-10-15,,,2024-10-15,2024-10-15,2024-10-16,2024-10-16,,,2024-10-16,2024-10-16,2024-10-22,2024-11-04,2024-11-06,https://sujain-jarasum.com/,주식회사 한양,15511554,(주)한국토지신탁,202709,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000580&pblancNo=2024000580,084.9182A,172,1순위,해당지역,77,(△95),-,-,-,경기 자라섬 수자인 리버페스타,경기 가평군 가평읍 달전리 284-7
2024000574,2024000574,이천 서희스타힐스 SKY (조합원 취소분),1,APT,1,민영,0,분양주택,410,경기,17372,경기도 이천시 안흥동 279-1번지 일원,48,2024-09-30,2024-10-10,2024-10-14,2024-10-10,2024-10-10,2024-10-11,2024-10-11,,,2024-10-11,2024-10-11,2024-10-14,2024-10-14,,,2024-10-14,2024-10-14,2024-10-18,2024-10-29,2024-10-31,http://www.이천서희스타힐스스카이.com,(주)서희건설,15776803,안흥동 지역주택조합,202901,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000574&pblancNo=2024000574,084.9800A,6,1순위,해당지역,1,(△5),-,-,-,경기 이천 서희스타힐스 SKY,경기 이천시 안흥동 279-1
2024000559,2024000559,공도 서희스타힐스(조합원 자격상실 세대),1,APT,1,민영,0,분양주택,410,경기,17562,경기도 안성시 공도읍 승두리 589-11번지 일원,5,2024-09-30,2024-10-10,2024-10-11,,,2024-10-10,2024-10-10,,,2024-10-10,2024-10-10,2024-10-11,2024-10-11,,,2024-10-11,2024-10-11,2024-10-21,2024-11-01,2024-11-03,http://gongdosh.com,(주)서희건설,15992901,공도스타허브지역주택조합,202411,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000559&pblancNo=2024000559,059.9941A,2,1순위,해당지역,2,1.00,-,-,-,경기 공도 서희스타힐스,경기 안성시 공도읍 승두리 936
2024000566,2024000566,부천아테라자이(부천괴안지구 B-2블록),1,APT,1,민영,0,분양주택,410,경기,14686,경기도 부천시 소사구 괴안동 부천괴안 공공주택지구 B2블록,200,2024-09-27,2024-10-07,2024-10-10,2024-10-07,2024-10-07,2024-10-08,2024-10-08,,,2024-10-08,2024-10-08,2024-10-10,2024-10-10,,,2024-10-10,2024-10-10,2024-10-16,2024-10-28,2024-10-30,https://xi.co.kr/bax,"지에스건설(주), 금호건설(주)",18334412,(주)인천검단부천괴안주택위탁관리부동산투자회사,202701,N,N,Y,N,Y,N,Y,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000566&pblancNo=2024000566,050.9584A,45,1순위,해당지역,64,1.42,28,58,37.89,경기 부천아테라자이,경기 부천시 소사구 괴안동 68-4
2024000502,2024000502,프레스티어자이,1,APT,1,민영,0,분양주택,410,경기,13834,경기도 과천시 별양동 7번지 일원,287,2024-09-27,2024-10-07,2024-10-10,2024-10-07,2024-10-07,2024-10-08,2024-10-08,,,2024-10-08,2024-10-08,2024-10-10,2024-10-10,,,2024-10-10,2024-10-10,2024-10-16,2024-10-28,2024-10-30,https://www.xi.co.kr/prestier-xi,지에스건설(주),18332527,과천주공4단지주택재건축정비사업조합,202710,N,N,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000502&pblancNo=2024000502,049.9972A,27,1순위,해당지역,236,8.74,58,69,63.73,경기 프레스티어자이,경기 과천시 별양동 7
2024000534,2024000534,마포 에피트 어바닉,1,APT,1,민영,0,분양주택,100,서울,4130,서울특별시 마포구 아현동 617-1 일원,163,2024-09-27,2024-10-07,2024-10-10,2024-10-07,2024-10-07,2024-10-08,2024-10-08,,,2024-10-08,2024-10-08,2024-10-10,2024-10-10,,,2024-10-10,2024-10-10,2024-10-16,2024-10-27,2024-10-29,https://www.마포에피트어바닉.com,에이치엘디앤아이한라 주식회사,15553111,코리아신탁(주),202807,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2024000534&pblancNo=2024000534,034.0130F,3,1순위,해당지역,76,25.33,56,64,60,서울 마포 에피트 어바닉,서울 마포구 아현동 617-1
